symbol,symbolName,lastPrice,priceChange,percentChange,openPrice,highPrice,lowPrice,volume,tradeTime,symbolCode,hasOptions,symbolType,raw
"NIC","Nicolet Bankshares Inc","76.96","+1.71","+2.27%","77.48","78.02","76.87","36,400","11/03/23","STK","Yes","1","[object Object]"
"NJR","Newjersey Resources Corp","43.07","+0.57","+1.34%","43.17","43.49","42.73","400,700","11/03/23","STK","Yes","1","[object Object]"
"NKLA","Nikola Corp","1.1400","-0.0200","-1.72%","1.1300","1.2800","1.1100","63,914,398","11/03/23","STK","Yes","1","[object Object]"
"NKSH","Natl Bankshares Inc","24.85","+0.77","+3.20%","24.40","24.89","24.08","18,500","11/03/23","STK","No","1","[object Object]"
"NKTX","Nkarta Inc","2.30","+0.37","+19.17%","1.96","2.34","1.96","1,947,800","11/03/23","STK","Yes","1","[object Object]"
"NL","NL Industries","4.71","+0.01","+0.21%","4.53","4.86","4.53","19,600","11/03/23","STK","Yes","1","[object Object]"
"NMIH","Nmi Holdings Inc","29.14","+1.18","+4.22%","28.47","29.21","27.96","535,600","11/03/23","STK","Yes","1","[object Object]"
"NMRK","Newmark Group Inc Cl A","7.52","+0.71","+10.43%","6.98","7.59","6.88","1,657,400","11/03/23","STK","Yes","1","[object Object]"
"NN","Nextnav Inc","4.68","+0.08","+1.74%","4.72","4.83","4.54","273,900","11/03/23","STK","Yes","1","[object Object]"
"NNI","Nelnet Inc","88.37","+1.43","+1.64%","88.19","88.95","87.82","53,800","11/03/23","STK","Yes","1","[object Object]"
"NNOX","Nano-X Imaging Ltd","6.09","+0.30","+5.18%","5.89","6.26","5.89","819,500","11/03/23","STK","Yes","1","[object Object]"
"NODK","Ni Holdings Inc","12.93","+0.28","+2.21%","12.81","12.93","12.62","9,000","11/03/23","STK","No","1","[object Object]"
"NOG","Northern Oil and Gas","38.74","+0.05","+0.13%","38.76","39.26","38.16","1,131,700","11/03/23","STK","Yes","1","[object Object]"
"NOTE","Fiscalnote Hldgs Inc","1.6900","+0.2100","+14.19%","1.5100","1.7350","1.5049","849,100","11/03/23","STK","Yes","1","[object Object]"
"NOVA","Sunnova Energy International","10.51","+0.41","+4.06%","10.58","11.02","10.27","7,469,600","11/03/23","STK","Yes","1","[object Object]"
"NOVT","Novanta Inc","141.44","+4.24","+3.09%","139.91","142.17","136.41","165,600","11/03/23","STK","Yes","1","[object Object]"
"NPK","National Presto Industries","77.67","+1.09","+1.42%","77.57","78.38","77.47","16,000","11/03/23","STK","No","1","[object Object]"
"NPO","Enpro Industries","118.66","+2.55","+2.20%","119.05","120.05","117.91","72,100","11/03/23","STK","Yes","1","[object Object]"
"NR","Newpark Resources","7.18","-0.18","-2.45%","7.45","7.45","7.14","557,600","11/03/23","STK","Yes","1","[object Object]"
"NRC","National Research Corp","41.66","-0.27","-0.64%","42.17","42.56","41.64","60,200","11/03/23","STK","Yes","1","[object Object]"
"NRDS","Nerdwallet Inc Cl A","11.46","+0.35","+3.15%","11.24","12.06","11.17","1,091,400","11/03/23","STK","Yes","1","[object Object]"
"NRDY","Nerdy Inc","3.15","+0.05","+1.61%","3.01","3.29","3.01","1,297,400","11/03/23","STK","Yes","1","[object Object]"
"NREF","Nexpoint Real Estate Finance Inc","16.02","+0.29","+1.84%","16.00","16.35","15.91","20,300","11/03/23","STK","Yes","1","[object Object]"
"NRGV","Energy Vault Hldgs Inc","2.28","+0.05","+2.24%","2.35","2.39","2.24","647,900","11/03/23","STK","Yes","1","[object Object]"
"NRIM","Northrim Bancorp Inc","43.88","+1.29","+3.03%","42.87","44.21","42.54","15,200","11/03/23","STK","No","1","[object Object]"
"NRIX","Nurix Therapeutics Inc","6.46","+0.91","+16.29%","5.74","6.67","5.70","650,300","11/03/23","STK","Yes","1","[object Object]"
"NSIT","Insight Enterpr","147.75","+4.72","+3.30%","145.89","148.94","145.89","223,200","11/03/23","STK","Yes","1","[object Object]"
"NSP","Insperity Inc","108.55","+1.00","+0.93%","109.65","109.65","106.73","298,500","11/03/23","STK","Yes","1","[object Object]"
"NSSC","Napco Sec Tech Inc","18.80","+0.24","+1.27%","18.81","19.14","18.73","434,400","11/03/23","STK","Yes","1","[object Object]"
"NSTG","Nanostring Tech","1.6000","+0.1900","+13.48%","1.4700","1.7100","1.4400","1,238,900","11/03/23","STK","Yes","1","[object Object]"
"NTB","Bank of Butterfield Ltd","27.33","+0.82","+3.09%","27.00","27.55","26.94","195,000","11/03/23","STK","Yes","1","[object Object]"
"NTCT","Netscout Systems","21.68","-0.08","-0.37%","22.14","22.14","21.36","568,800","11/03/23","STK","Yes","1","[object Object]"
"NTGR","Netgear Inc","12.85","+0.42","+3.38%","12.57","13.03","12.57","317,600","11/03/23","STK","Yes","1","[object Object]"
"NTLA","Intellia Thera CS","28.76","+2.28","+8.61%","27.11","29.02","27.06","2,369,500","11/03/23","STK","Yes","1","[object Object]"
"NTST","Netstreit Corp","15.61","+0.44","+2.90%","15.40","15.78","15.37","865,500","11/03/23","STK","Yes","1","[object Object]"
"NUS","Nu Skin Enterprises","17.99","+1.13","+6.70%","17.36","18.33","17.25","884,600","11/03/23","STK","Yes","1","[object Object]"
"NUVB","Nuvation Bio Inc","1.3500","+0.0700","+5.47%","1.2600","1.3800","1.2500","1,923,600","11/03/23","STK","Yes","1","[object Object]"
"NUVL","Nuvalent Inc Cl A","56.35","+1.24","+2.25%","56.49","57.79","55.97","612,500","11/03/23","STK","Yes","1","[object Object]"
"NVAX","Novavax Inc","7.06","-0.08","-1.12%","7.28","7.47","7.03","5,441,900","11/03/23","STK","Yes","1","[object Object]"
"NVCT","Nuvectis Pharma Inc","9.56","+0.10","+1.06%","9.12","9.75","9.04","43,900","11/03/23","STK","No","1","[object Object]"
"NVEC","Nve Corp","70.97","+2.85","+4.18%","69.60","71.48","69.08","30,900","11/03/23","STK","No","1","[object Object]"
"NVEE","Nv5 Global","94.26","-1.25","-1.31%","97.00","97.53","91.28","156,600","11/03/23","STK","Yes","1","[object Object]"
"NVRI","Enviri Corporation","6.44","+0.06","+0.94%","6.50","6.64","6.31","540,500","11/03/23","STK","Yes","1","[object Object]"
"NVRO","Nevro Corp","16.07","+1.10","+7.35%","15.32","16.26","15.32","1,116,900","11/03/23","STK","Yes","1","[object Object]"
"NVTA","Invitae Corp","0.6349","+0.0051","+0.81%","0.6400","0.6700","0.6311","8,523,000","11/03/23","STK","Yes","1","[object Object]"
"NVTS","Navitas Semiconductor Corp","6.17","+0.35","+6.01%","5.99","6.24","5.94","2,151,300","11/03/23","STK","Yes","1","[object Object]"
"NWBI","Northwest Bancshares","11.02","+0.32","+2.99%","10.97","11.13","10.95","704,500","11/03/23","STK","Yes","1","[object Object]"
"NWE","Northwestern Energy Group Inc","51.90","+1.14","+2.25%","51.47","52.31","51.35","570,100","11/03/23","STK","Yes","1","[object Object]"
"NWFL","Norwood Financial Cp","29.10","+1.56","+5.66%","28.33","29.40","28.23","13,200","11/03/23","STK","No","1","[object Object]"
"NWLI","Natl Wstrn Life Gp A","478.30","-0.17","-0.04%","478.50","478.50","477.75","26,400","11/03/23","STK","No","1","[object Object]"
"NWN","Northwest Natural Gas Company","39.34","+0.76","+1.97%","39.09","40.08","38.75","215,100","11/03/23","STK","Yes","1","[object Object]"
"NWPX","Northwest Pipe Company","28.48","+0.23","+0.81%","28.32","28.80","27.80","32,200","11/03/23","STK","Yes","1","[object Object]"
"NX","Quanex Building Products Corp","28.88","+0.70","+2.48%","28.64","29.30","28.64","101,300","11/03/23","STK","Yes","1","[object Object]"
"NXDT","Nexpoint Diversified Real Estate Trust","8.55","+0.26","+3.14%","8.49","8.70","8.45","104,800","11/03/23","UIT","Yes","11","[object Object]"
"NXGN","Nextgen Healthcare Inc","23.93","+0.02","+0.08%","23.92","23.98","23.92","1,272,300","11/03/23","STK","Yes","1","[object Object]"
"NXRT","Nexpoint Residential Trust Inc","30.05","+1.45","+5.07%","29.61","30.84","29.61","125,400","11/03/23","STK","Yes","1","[object Object]"
"NXT","Nextracker Inc Cl A","37.19","+0.70","+1.92%","37.16","38.54","36.71","1,865,400","11/03/23","STK","Yes","1","[object Object]"
"NYMT","New York Mtge Trust","8.00","+0.17","+2.17%","7.93","8.14","7.93","812,800","11/03/23","STK","Yes","1","[object Object]"
"OABI","Omniab Inc","4.70","+0.13","+2.84%","4.63","4.77","4.62","510,000","11/03/23","STK","Yes","1","[object Object]"
"OB","Outbrain Inc","4.00","unch","unch","4.06","4.14","3.87","84,300","11/03/23","STK","Yes","1","[object Object]"
"OBIO","Orchestra Biomed Hldgs Inc","5.23","-0.03","-0.57%","5.26","5.40","4.94","41,000","11/03/23","STK","No","1","[object Object]"
"OBK","Origin Bancorp Inc","32.45","+1.08","+3.44%","32.00","32.85","31.92","149,400","11/03/23","STK","Yes","1","[object Object]"
"OBT","Orange County Bancor","43.95","-0.86","-1.92%","45.28","45.28","43.95","5,900","11/03/23","STK","No","1","[object Object]"
"OCEA","Ocean Biomedical Inc","1.7100","+0.0200","+1.18%","1.7100","1.7400","1.6700","127,200","11/03/23","STK","Yes","1","[object Object]"
"OCFC","Oceanfirst Financial Corp","14.12","+0.55","+4.05%","13.79","14.31","13.74","265,300","11/03/23","STK","Yes","1","[object Object]"
"OCN","Ocwen Financial Corp","25.20","+0.76","+3.11%","25.07","25.55","24.97","12,300","11/03/23","STK","Yes","1","[object Object]"
"OCUL","Ocular Therapeut","3.26","-0.01","-0.31%","3.36","3.45","3.06","1,411,100","11/03/23","STK","Yes","1","[object Object]"
"ODC","Oil-Dri Corp of America","57.30","+0.27","+0.47%","57.96","57.96","56.74","11,900","11/03/23","STK","No","1","[object Object]"
"ODP","Office Depot","48.45","+1.57","+3.35%","47.51","48.94","47.34","398,300","11/03/23","STK","Yes","1","[object Object]"
"OEC","Orion S.A.","21.30","+0.70","+3.40%","21.39","22.52","19.75","988,300","11/03/23","STK","Yes","1","[object Object]"
"OFG","OFG Bancorp","31.84","+0.60","+1.92%","32.10","32.74","31.71","206,600","11/03/23","STK","Yes","1","[object Object]"
"OFIX","Orthofix Intl NV","12.28","+0.59","+5.05%","11.99","12.46","11.99","301,900","11/03/23","STK","Yes","1","[object Object]"
"OFLX","Omega Flex Inc","73.42","+0.19","+0.26%","75.00","75.18","73.25","10,100","11/03/23","STK","No","1","[object Object]"
"OGS","One Gas Inc","62.21","-0.14","-0.22%","63.49","63.52","62.18","520,200","11/03/23","STK","Yes","1","[object Object]"
"OI","O-I Glass Inc","14.95","+0.44","+3.03%","14.79","15.22","14.74","2,299,100","11/03/23","STK","Yes","1","[object Object]"
"OII","Oceaneering International","22.79","-0.17","-0.74%","23.08","23.22","22.53","946,000","11/03/23","STK","Yes","1","[object Object]"
"OIS","Oil States International","7.72","-0.01","-0.13%","7.77","7.84","7.63","425,400","11/03/23","STK","Yes","1","[object Object]"
"OLMA","Olema Pharmaceuticals Inc","16.59","+0.85","+5.40%","15.96","17.61","15.96","1,106,800","11/03/23","STK","Yes","1","[object Object]"
"OLO","Olo Inc Cl A","5.76","+0.21","+3.78%","5.69","5.80","5.61","1,468,500","11/03/23","STK","Yes","1","[object Object]"
"OLP","One Liberty Properties","19.28","+0.28","+1.47%","19.00","19.56","18.99","68,700","11/03/23","STK","Yes","1","[object Object]"
"OM","Outset Medical Inc","4.25","+0.22","+5.46%","4.18","4.46","4.06","2,849,400","11/03/23","STK","Yes","1","[object Object]"
"OMCL","Omnicell Inc","30.44","+1.20","+4.10%","29.82","31.60","29.71","1,775,900","11/03/23","STK","Yes","1","[object Object]"
"OMER","Omeros Corp","1.2800","+0.0600","+4.92%","1.2500","1.3686","1.2350","754,800","11/03/23","STK","Yes","1","[object Object]"
"OMGA","Omega Therapeutics Inc","1.8100","+0.0100","+0.56%","1.8200","2.1900","1.7323","273,700","11/03/23","STK","Yes","1","[object Object]"
"OMI","Owens & Minor","19.71","+4.20","+27.08%","16.53","19.85","16.53","2,174,800","11/03/23","STK","Yes","1","[object Object]"
"ONB","Old National Bncp","14.61","+0.50","+3.54%","14.49","14.74","14.36","2,408,200","11/03/23","STK","Yes","1","[object Object]"
"ONEW","Onewater Marine Inc Cl A","24.98","+1.00","+4.17%","24.33","25.45","24.22","120,800","11/03/23","STK","Yes","1","[object Object]"
"ONL","Orion Office REIT Inc","5.33","+0.29","+5.75%","5.18","5.43","5.18","441,900","11/03/23","STK","Yes","1","[object Object]"
"ONTF","On24 Inc","6.33","+0.25","+4.11%","6.20","6.34","6.10","254,900","11/03/23","STK","Yes","1","[object Object]"
"ONTO","Onto Innovation Inc","118.90","+1.58","+1.35%","118.99","121.00","117.67","354,600","11/03/23","STK","Yes","1","[object Object]"
"OOMA","Ooma Inc","10.85","+0.35","+3.33%","10.71","10.97","10.71","94,800","11/03/23","STK","Yes","1","[object Object]"
"OPCH","Option Care Health Inc","28.59","+0.55","+1.96%","28.47","28.91","27.98","2,885,400","11/03/23","STK","Yes","1","[object Object]"
"OPEN","Opendoor Technologies Inc","2.09","-0.11","-5.00%","2.29","2.63","2.06","41,497,898","11/03/23","STK","Yes","1","[object Object]"
"OPFI","Oppfi Inc","2.33","+0.04","+1.75%","2.30","2.42","2.27","107,300","11/03/23","STK","Yes","1","[object Object]"
"OPI","Office Properties Income Trust","5.48","+0.44","+8.73%","5.17","5.56","5.16","2,097,800","11/03/23","STK","Yes","1","[object Object]"
"OPK","Opko Health Inc","1.3500","+0.0700","+5.47%","1.3000","1.3700","1.3000","1,972,300","11/03/23","STK","Yes","1","[object Object]"
"OPRX","Optimizerx Corp","8.49","+0.18","+2.17%","8.34","8.70","8.32","350,000","11/03/23","STK","Yes","1","[object Object]"
"OPTN","Optinose Inc","1.2500","+0.0100","+0.81%","1.2600","1.2600","1.2200","174,600","11/03/23","STK","Yes","1","[object Object]"
"ORA","Ormat Technologies","65.57","+1.93","+3.03%","64.93","66.36","64.88","562,100","11/03/23","STK","Yes","1","[object Object]"
"ORC","Orchid Island Capital Inc","6.89","+0.13","+1.92%","6.92","7.05","6.88","1,039,400","11/03/23","STK","Yes","1","[object Object]"
"ORGN","Origin Materials Inc","1.1700","+0.0800","+7.34%","1.1200","1.2100","1.1100","1,236,100","11/03/23","STK","Yes","1","[object Object]"
"ORGO","Organogenesis Holdings Inc","2.37","+0.05","+2.16%","2.39","2.47","2.29","801,300","11/03/23","STK","Yes","1","[object Object]"
"ORIC","Oric Pharmaceuticals Inc","7.08","+0.33","+4.89%","6.90","7.21","6.81","525,500","11/03/23","STK","Yes","1","[object Object]"
"ORRF","Orrstown Finl Svcs","22.76","+1.16","+5.37%","21.97","23.22","21.94","33,000","11/03/23","STK","Yes","1","[object Object]"
"OSBC","Old Second Bancorp","14.49","+0.40","+2.84%","14.34","14.72","14.31","131,700","11/03/23","STK","Yes","1","[object Object]"
"OSCR","Oscar Health Inc Cl A","5.73","+0.22","+3.99%","5.58","5.93","5.58","1,548,300","11/03/23","STK","Yes","1","[object Object]"
"OSG","Overseas Shipholding Group Inc","4.87","-0.08","-1.62%","4.98","4.98","4.80","449,200","11/03/23","STK","Yes","1","[object Object]"
"OSIS","O S I Systems Inc","108.46","+2.05","+1.93%","107.82","110.17","107.82","81,700","11/03/23","STK","Yes","1","[object Object]"
"OSPN","Onespan Inc","8.41","+0.27","+3.32%","8.29","8.55","8.29","242,200","11/03/23","STK","Yes","1","[object Object]"
"OSTK","Overstock.com Inc","16.78","+0.87","+5.47%","16.31","17.52","15.91","3,736,900","11/03/23","STK","Yes","1","[object Object]"
"OSUR","Orasure Tech Inc","5.63","+0.35","+6.63%","5.40","5.67","5.39","464,100","11/03/23","STK","Yes","1","[object Object]"
"OSW","Onespaworld Holdings Ltd","10.99","+0.40","+3.78%","10.76","11.13","10.76","652,400","11/03/23","STK","Yes","1","[object Object]"
"OTLK","Outlook Therapeutics Inc","0.4274","+0.0874","+25.71%","0.3400","0.4392","0.3394","21,528,500","11/03/23","STK","No","1","[object Object]"
"OTTR","Otter Tail Corp","82.89","+1.65","+2.03%","82.68","83.70","82.34","206,000","11/03/23","STK","Yes","1","[object Object]"
"OUT","Outfront Media Inc","12.00","+1.23","+11.42%","11.00","12.04","11.00","6,773,100","11/03/23","STK","Yes","1","[object Object]"
"OVID","Ovid Therapeutics Inc","3.57","+0.04","+1.13%","3.59","3.68","3.53","154,900","11/03/23","STK","Yes","1","[object Object]"
"OVLY","Oak Valley Bancp CA","25.80","+0.99","+3.99%","25.10","25.95","25.10","9,400","11/03/23","STK","No","1","[object Object]"
"OXM","Oxford Industries","88.59","+2.65","+3.08%","87.05","90.00","86.83","214,300","11/03/23","STK","Yes","1","[object Object]"
"PACB","Pacific Biosciences","7.22","+0.70","+10.74%","6.92","7.45","6.84","9,383,399","11/03/23","STK","Yes","1","[object Object]"
"PACK","Ranpak Holdings Corp","2.92","+0.16","+5.80%","2.88","3.21","2.85","1,039,200","11/03/23","STK","Yes","1","[object Object]"
"PACW","Pacwest Bancorp","8.24","+0.47","+6.05%","8.00","8.39","7.89","5,679,200","11/03/23","STK","Yes","1","[object Object]"
"PAGS","Pagseguro Digital Ltd Cl A","7.74","+0.39","+5.31%","7.60","7.91","7.48","4,204,700","11/03/23","STK","Yes","1","[object Object]"
"PAHC","Phibro Anl Htlh A","12.34","+0.51","+4.31%","11.94","12.42","11.94","140,800","11/03/23","STK","Yes","1","[object Object]"
"PANL","Pangaea Logistics So","6.09","+0.03","+0.50%","6.07","6.13","6.03","81,900","11/03/23","STK","Yes","1","[object Object]"
"PAR","Par Technology Corp","32.74","+1.48","+4.73%","32.20","32.91","31.97","415,700","11/03/23","STK","Yes","1","[object Object]"
"PARR","Par Pacific Holdings Inc","32.49","-0.45","-1.37%","32.95","33.10","31.92","989,900","11/03/23","STK","Yes","1","[object Object]"
"PATK","Patrick Inds Inc","81.30","+1.84","+2.32%","80.15","81.59","79.53","192,300","11/03/23","STK","Yes","1","[object Object]"
"PAX","Patria Investments Ltd Cl A","13.66","+0.37","+2.78%","13.52","13.73","13.45","104,900","11/03/23","UIT","Yes","11","[object Object]"
"PAYO","Payoneer Global Inc","5.71","-0.08","-1.38%","5.86","5.95","5.69","2,481,300","11/03/23","STK","Yes","1","[object Object]"
"PAYS","Paysign Inc","1.9750","+0.0550","+2.86%","1.9600","1.9900","1.9500","109,200","11/03/23","STK","Yes","1","[object Object]"
"PBF","PBF Energy Inc","45.99","-1.45","-3.06%","47.30","47.47","44.25","3,615,200","11/03/23","STK","Yes","1","[object Object]"
"PBFS","Pioneer Bancorp Inc","8.30","+0.12","+1.47%","8.38","8.38","8.18","10,000","11/03/23","STK","No","1","[object Object]"
"PBH","Prestige Brand Holdings","59.56","+0.39","+0.66%","60.00","60.26","58.48","246,600","11/03/23","STK","Yes","1","[object Object]"
"PBI","Pitney Bowes Inc","4.11","+0.13","+3.27%","3.98","4.36","3.95","2,891,500","11/03/23","STK","Yes","1","[object Object]"
"PBPB","Potbelly Corp","10.35","+0.70","+7.25%","9.80","10.40","9.77","403,500","11/03/23","STK","Yes","1","[object Object]"
"PCB","Pcb Bancorp","15.97","+0.46","+2.97%","15.59","16.14","15.59","32,200","11/03/23","STK","Yes","1","[object Object]"
"PCH","Potlatch Cp","46.38","+1.68","+3.76%","45.29","46.68","45.24","375,600","11/03/23","STK","Yes","1","[object Object]"
"PCRX","Pacira Pharm Inc","31.04","+1.85","+6.34%","29.76","31.14","29.23","737,000","11/03/23","STK","Yes","1","[object Object]"
"PCT","Purecycle Technologies Inc","4.99","+0.66","+15.24%","4.50","5.25","3.94","12,617,301","11/03/23","STK","Yes","1","[object Object]"
"PCVX","Vaxcyte Inc","50.75","+2.95","+6.17%","48.72","51.37","48.30","1,013,800","11/03/23","STK","Yes","1","[object Object]"
"PCYO","Pure Cycle Corp","9.94","+0.29","+3.01%","9.80","10.00","9.70","54,700","11/03/23","STK","Yes","1","[object Object]"
"PD","Pagerduty Inc","21.43","+0.99","+4.84%","20.87","21.58","20.50","1,631,500","11/03/23","STK","Yes","1","[object Object]"
"PDCO","Patterson Companies","31.13","+1.04","+3.46%","30.45","31.18","30.45","849,400","11/03/23","STK","Yes","1","[object Object]"
"PDFS","Pdf Solutions Inc","27.47","+0.47","+1.74%","27.47","28.68","27.30","140,900","11/03/23","STK","Yes","1","[object Object]"
